0,1,2,3,4,5,6,7,8
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.0154607467828982,0.5342924001573182,0.21351350240693134,0.21351350240693134,2.619355235534832,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.0154607467828982,0.5342924001573182,0.21351350240693134,0.21351350240693134,2.458965786659639,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.0154607467828982,0.5342924001573182,0.21351350240693134,0.21351350240693134,2.458965786659639,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.1758501956580916,0.3739029512821247,0.21351350240693134,0.21351350240693134,2.458965786659639,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.1758501956580916,0.3739029512821247,0.21351350240693134,0.21351350240693134,2.458965786659639,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.1758501956580916,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.1758501956580916,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.0154607467828982,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,1.0154607467828982,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.5342924001573182
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.3739029512821247
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.3739029512821247
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.619355235534832,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.458965786659639,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.458965786659639,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.458965786659639,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.21351350240693134,0.21351350240693134,0.21351350240693134,2.2985763377844455,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.3739029512821247,0.21351350240693134,0.21351350240693134,2.138186888909252,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.3739029512821247,0.21351350240693134,0.21351350240693134,2.138186888909252,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.5342924001573182,0.21351350240693134,0.21351350240693134,1.9777974400340583,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.5342924001573182,0.21351350240693134,0.21351350240693134,1.9777974400340583,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.6946818490325115,0.21351350240693134,0.21351350240693134,1.817407991158865,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.6946818490325115,0.21351350240693134,0.21351350240693134,1.817407991158865,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,0.8550712979077049,0.21351350240693134,0.21351350240693134,1.817407991158865,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.0154607467828982,0.21351350240693134,0.21351350240693134,1.6570185422836716,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.0154607467828982,0.21351350240693134,0.21351350240693134,1.6570185422836716,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.0154607467828982,0.21351350240693134,0.21351350240693134,1.6570185422836716,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.0154607467828982,0.21351350240693134,0.21351350240693134,1.6570185422836716,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.1758501956580916,0.21351350240693134,0.21351350240693134,1.4966290934084783,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.1758501956580916,0.21351350240693134,0.21351350240693134,1.4966290934084783,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.1758501956580916,0.21351350240693134,0.21351350240693134,1.336239644533285,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.1758501956580916,0.21351350240693134,0.21351350240693134,1.336239644533285,0.21351350240693134
0.21351350240693134,0.21351350240693134,0.21351350240693134,0.8550712979077049,1.336239644533285,0.21351350240693134,0.21351350240693134,1.336239644533285,0.21351350240693134
